 loan_id, loan_type, interest_rate ,loan_amount,remaining_principal,accrued_interest,remaining_interest,total_outstanding,past_due_penalty,expired_penalty, disbursement_date,repayment_start_date,repayment_frequency,repayment_end_date, number_of_repayments,loan_status,
4900000994,   BUSINESS,0.6,6000,0,900,0,0,245.52,173.04,26/04/2022,22/05/2022, Monthly ,,3,0,
4900001252,   BUSINESS,0.9,4000,0,900,0,0,20.23,0,17/08/2022,04/09/2022, Monthly ,,3,0,
4900001252,   BUSINESS,1,8000,0,1333.33,0,0,271.31,706.39,23/06/2022,23/08/2022, Monthly ,,2,0,
4900001252,   BUSINESS,0.6,1500,0,75,0,0,0,28.49,20/12/2021,13/01/2022, Monthly ,,1,0,
4900001252,   BUSINESS,0.9,8000,0,600,0,0,26.9,99.88,07/03/2022,01/05/2022, Weekly ,,3,0,
4900001659,   BUSINESS,0.84,2000,0,560,0,0,11.6,12.74,04/11/2021,09/11/2021, Weekly ,,16,0,
4900001258,   GROUP  ,0.84,3000,1704.5,840,472.5,2177,229.94,1934.28,08/12/2021,15/12/2021, Weekly ,,16,0,
4900001156,   BUSINESS,0.6,5000,704.5,1500,187.5,892,104.74,1023.69,06/07/2021,06/07/2021, Weekly ,,24,0,
4900001227,   BUSINESS,0.6,4000,1614,1200,450,2064,462.05,1129.21,05/12/2021,07/12/2021, Weekly ,,24,0,
4900001227,   BUSINESS,0.6,3000,0,600,0,0,12.5,0,25/07/2021,28/07/2021, Weekly ,,16,0,
4900001183,   BUSINESS,0.6,4000,1833.29,1200,500.71,2334,228.09,1965.08,18/07/2021,28/07/2021, Weekly ,,24,0,
4900001515,   GROUP  ,0.84,1000,0,280,0,0,1.8,0,23/09/2021,30/09/2021, Weekly ,,16,0,
4900001515,   BUSINESS,0.84,1500,0,420,0,0,0.56,0,21/04/2022,25/04/2022, Weekly ,,16,0,
4900001203,   BUSINESS,0.84,2000,60,560,0,60,12.86,489.37,25/07/2021,25/07/2021, Weekly ,,16,0,
4900001489,   GROUP  ,0.84,2000,0,560,0,0,28.1,2.24,13/09/2021,20/09/2021, Weekly ,,16,0,
4900001888,   BUSINESS,0.96,5000,0,400,0,0,0,306.3,12/12/2022,12/01/2023, Monthly ,,1,0,
4900000353,   BUSINESS,0.96,1000,0,240,0,0,3.5,0,27/11/2018,27/12/2018, Monthly ,,3,0,
4900000353,   BUSINESS,0.84,2000,36.4,700,0,36.4,20.01,646.95,28/12/2020,22/01/2021, Monthly ,,5,0,
4900001269,   GROUP  ,0.84,2000,0,560,0,0,0.6,2.88,11/08/2021,18/08/2021, Weekly ,,16,0,
4900001269,   BUSINESS,0.84,2500,0,700,0,0,0.36,0,20/12/2021,26/12/2021, Weekly ,,16,0,
4900001269,   BUSINESS,0.84,2000,310,560,70,380,66.2,177.8,29/06/2022,30/06/2022, Weekly ,,16,0,
4900001201,   BUSINESS,0.84,2000,375,560,85,460,114.35,1955.82,25/07/2021,29/07/2021, Weekly ,,16,0,
4900000677,   BUSINESS,0.84,7000,0,490,0,0,0,670.14,17/01/2022,13/02/2022, Monthly ,,1,0,
4900000677,   BUSINESS,0.84,20000,10000,2800,1400,11400,581.6,4785.6,23/06/2022,24/07/2022, Monthly ,,2,0,
4900000677,   BUSINESS,1.2,22000,0,2200,0,0,0,403.59,28/01/2021,20/03/2021, Monthly ,,1,0,
4900000677,   BUSINESS,0.84,10000,0,700,0,0,0,147.72,30/03/2021,20/04/2021, Monthly ,,1,0,
4900000688,   BUSINESS,0.48,4000,0,320,0,0,12.21,6.1,28/11/2020,29/11/2020, Daily ,,40,0,
4900000688,   BUSINESS,0.48,6000,0,480,0,0,34.57,43.3,26/05/2021,02/06/2021, Daily ,,40,0,
4900000688,   BUSINESS,0.48,5000,0,400,0,0,34.6,66.38,30/03/2021,31/03/2021, Daily ,,40,0,
4900000688,   BUSINESS,0.48,6000,1280.35,480,96,1376.35,53.77,2323.19,24/08/2021,30/08/2021, Daily ,,40,0,
4900000688,   BUSINESS,0.48,4000,0,320,0,0,8.3,8.35,03/02/2021,04/02/2021, Daily ,,40,0,
4900002136,   BUSINESS,0.84,2000,240,140,0,240,0,339.6,12/09/2022,18/09/2022, Monthly ,,1,0,
4900001943,   BUSINESS,0.6,20000,10310,6000,3000,13310,1450.56,2319.84,15/05/2022,17/05/2022, Weekly ,,24,0,
4900000655,   BUSINESS,0.6,1000,0,50,0,0,5.07,23.49,29/12/2021,09/01/2022, Daily ,,16,0,
4900000252,   GROUP  ,1.2,1000,0,300,0,0,0,3373.93,11/09/2018,25/09/2018, Weekly ,,13,0,
4900001965,   BUSINESS,0.84,3000,0,840,0,0,1.1,0,06/06/2022,12/06/2022, Weekly ,,16,0,
4900001965,   BUSINESS,0.84,4000,0,1120,0,0,11.84,2.96,03/10/2022,09/10/2022, Weekly ,,16,0,
4900002204,   BUSINESS,0.6,10000,1249.93,3000,290.07,1540,226.13,0,25/09/2022,25/09/2022, Weekly ,,24,0,
4900001329,   GROUP  ,0.84,2000,205,560,35,240,10.37,696.83,08/09/2021,15/09/2021, Weekly ,,16,0,
4900002031,   BUSINESS,0.6,5000,612,1500,125,737,331.91,77.46,30/06/2022,03/07/2022, Weekly ,,24,0,
4900000200,   BUSINESS,0.84,4000,0,1120,0,0,0.04,0.03,26/06/2019,27/06/2019, Weekly ,,16,0,
4900000200,   BUSINESS,0.84,3000,0,630,0,0,0,10.08,07/11/2019,07/11/2019, Weekly ,,12,0,
4900000200,   BUSINESS,0.84,4000,250,1120,53.84,303.84,0,13681.48,09/02/2020,13/02/2020, Weekly ,,16,0,
4900000649,   BUSINESS,0.84,5000,0,1400,0,0,219.39,803.89,28/01/2021,25/02/2021, Monthly ,,4,0,
4900000649,   BUSINESS,0.96,2000,0,320,0,0,0,37.06,18/08/2020,17/09/2020, Monthly ,,2,0,
4900001119,   BUSINESS,0.6,20000,14550,6000,4250,18800,4714.37,17960.37,21/06/2021,24/06/2021, Weekly ,,24,0,
4900001518,   GROUP  ,0.84,2000,0,560,0,0,3.49,0,23/09/2021,30/09/2021, Weekly ,,16,0,
4900001518,   GROUP  ,0.84,2000,0,560,0,0,0,2.56,08/02/2022,15/02/2022, Weekly ,,16,0,
4900001337,   BUSINESS,0.48,2000,17.5,240,0,17.5,11.13,377.17,22/08/2021,23/08/2021, Daily ,,60,0,
4900000748,   BUSINESS,0.84,10000,0,2800,0,0,144.39,0,06/05/2021,11/05/2021, Weekly ,,16,0,
4900000748,   BUSINESS,0.84,10000,0,2800,0,0,2.08,0,16/11/2020,22/11/2020, Weekly ,,16,0,
4900000748,   BUSINESS,0.84,10000,0,2800,0,0,478.31,670.34,22/12/2020,27/12/2020, Weekly ,,20,0,
4900001532,   GROUP  ,0.84,1000,10,280,0,10,13,308.36,27/09/2021,04/10/2021, Weekly ,,16,0,
4900001494,   GROUP  ,0.84,1000,125,280,25,150,23.8,195.94,14/09/2021,21/09/2021, Weekly ,,16,0,
4900000527,   BUSINESS,0.96,7000,0,3360,0,0,871.91,0,10/12/2020,09/01/2021, Monthly ,,6,0,
4900000527,   BUSINESS,0.84,9381.91,0,3940.4,0,0,1041.69,483.31,05/10/2020,09/04/2021, Monthly ,,6,0,
4900001496,   GROUP  ,0.84,500,62.5,140,12.5,75,15.91,98.29,14/09/2021,21/09/2021, Weekly ,,16,0,
4900001262,   BUSINESS,0.84,2500,0,700,0,0,0.36,0,20/12/2021,26/12/2021, Weekly ,,16,0,
4900001262,   GROUP  ,0.84,2000,0,560,0,0,0.6,2.88,11/08/2021,18/08/2021, Weekly ,,16,0,
4900001149,   GROUP  ,0.6,3000,2197.5,600,412.5,2610,124.15,1865.16,03/10/2021,10/10/2021, Weekly ,,16,0,
4900001149,   BUSINESS,0.6,3000,0,600,0,0,0.37,0.44,01/07/2021,05/07/2021, Weekly ,,16,0,
4900002098,   BUSINESS,0.6,3000,0,600,0,0,8.65,0,17/08/2022,28/08/2022, Weekly ,,16,0,
4900001208,   BUSINESS,0.84,1000,125,280,20,145,7.17,250.74,25/07/2021,25/07/2021, Weekly ,,16,0,
4900001142,   BUSINESS,0.84,500,0,140,0,0,0.36,0.36,20/07/2021,25/07/2021, Weekly ,,16,0,
4900001709,   GROUP  ,0.84,3000,1941,840,525,2466,218.28,2625.02,21/11/2021,28/11/2021, Weekly ,,16,0,
4900002022,   BUSINESS,0.84,1000,122.5,280,17.5,140,5.3,61.48,28/06/2022,30/06/2022, Weekly ,,16,0,
4900001557,   GROUP  ,0.6,1500,1002.5,300,187.5,1190,54.43,863.98,28/09/2021,05/10/2021, Weekly ,,16,0,
4900000951,   BUSINESS,0.6,2000,0,400,0,0,73.19,1087.9,22/04/2021,27/04/2021, Weekly ,,16,0,
4900001735,   BUSINESS,0.84,1500,843.75,420,236.25,1080,108.72,557.64,31/03/2022,06/04/2022, Weekly ,,16,0,
4900001718,   GROUP  ,0.84,1500,855.75,420,236.25,1092,96.45,1209.82,21/11/2021,28/11/2021, Weekly ,,16,0,
4900001552,   GROUP  ,0.6,1500,1002.5,300,187.5,1190,54.43,863.98,28/09/2021,05/10/2021, Weekly ,,16,0,
4900001636,   BUSINESS,0.6,2000,0,400,0,0,4,0,28/10/2021,03/11/2021, Weekly ,,16,0,
4900001414,   BUSINESS,0.6,4000,0,800,0,0,22.61,0.97,22/03/2022,24/03/2022, Weekly ,,16,0,
4900001414,   BUSINESS,0.48,3000,0,480,0,0,3.04,0,26/08/2021,31/08/2021, Daily ,,80,0,
4900001414,   BUSINESS,0.6,5000,839,1000,125,964,48.97,134.89,07/08/2022,18/08/2022, Weekly ,,16,0,
4900001384,   BUSINESS,0.84,1500,281.25,420,78.75,360,62.03,154.55,30/06/2022,30/06/2022, Weekly ,,16,0,
4900001161,   BUSINESS,0.6,3000,0,600,0,0,2.68,0,07/07/2021,08/07/2021, Weekly ,,16,0,
4900001569,   GROUP  ,0.84,1500,543.75,420,131.25,675,35.48,773.04,11/10/2021,18/10/2021, Weekly ,,16,0,
4900001719,   GROUP  ,0.84,3000,2250,840,627,2877,218.32,2750.2,21/11/2021,28/11/2021, Weekly ,,16,0,
4900000506,   BUSINESS,0.48,3000,0,360,0,0,0,16.37,07/11/2019,17/11/2019, Daily ,,60,0,
4900000764,   BUSINESS,0.6,1500,0,225,0,0,3.07,0.4,10/12/2020,11/12/2020, Weekly ,,12,0,
4900001638,   BUSINESS,0.84,2500,1250,700,348,1598,80.29,1707.35,28/10/2021,02/11/2021, Weekly ,,16,0,
4900002152,   BUSINESS,0.6,1500,1125,300,223,1348,62.95,89.18,14/09/2022,19/09/2022, Weekly ,,16,0,
4900000103,   BUSINESS,1.2,20000,0,4000,0,0,35.32,105589.04,03/03/2020,03/04/2020, Monthly ,,2,0,
4900000103,   BUSINESS,1.2,13920,0,2784,0,0,831.12,26834.19,23/12/2020,03/01/2021, Monthly ,,2,0,
4900000103,   BUSINESS,1.2,5079.95,0,507.99,0,0,0,58.8,15/10/2019,16/01/2020, Monthly ,,1,0,
4900000995,   BUSINESS,0.6,2000,333.3,300,29.2,362.5,13.06,582.54,20/05/2021,25/05/2021, Weekly ,,12,0,
4900000272,   BUSINESS,0.96,2000,284,480,40,324,0,0,05/06/2018,12/06/2018, Weekly ,,12,0,
4900000274,   BUSINESS,0.96,5000,0,2400,0,0,0,4579.89,15/12/2019,12/01/2020, Monthly ,,6,0,
4900001748,   BUSINESS,0.84,10000,0,3500,0,0,60.41,1.11,05/12/2021,28/12/2021, Monthly ,,5,0,
4900001748,   BUSINESS,0.72,20000,4600,3600,0,4600,253.66,434.3,17/08/2022,02/11/2022, Monthly ,,3,0,
4900000927,   BUSINESS,0.6,2500,937.5,500,186.5,1124,124.74,1469.94,29/07/2021,03/08/2021, Weekly ,,16,0,
4900000927,   BUSINESS,0.6,2000,0,400,0,0,10.62,3.67,30/03/2021,05/04/2021, Weekly ,,16,0,
4900000774,   BUSINESS,0.96,20000,0,8000,0,0,396.35,185.38,03/12/2020,03/01/2021, Monthly ,,5,0,
4900000774,   BUSINESS,0.84,20000,0,7000,0,0,755.24,556.02,06/06/2021,29/06/2021, Monthly ,,5,0,
4900001789,   BUSINESS,0.72,10000,0,3600,0,0,137.44,29.04,19/07/2022,07/08/2022, Monthly ,,6,0,
4900001839,   BUSINESS,0.6,1500,0,225,0,0,0.03,0,15/02/2022,17/02/2022, Daily ,,60,0,
4900000358,   BUSINESS,0.84,4000,0,560,0,0,0,4.99,28/11/2018,27/12/2018, Monthly ,,2,0,
4900000358,   BUSINESS,0.84,6418.89,2972.53,1347.97,449.33,3421.86,0,151261.53,25/02/2019,27/11/2019, Monthly ,,3,0,
4900002201,   BUSINESS,0.84,7000,2307.5,1960,612.5,2920,522.04,282.65,28/09/2022,29/09/2022, Weekly ,,16,0,
4900001409,   BUSINESS,0.6,8000,3965,4800,2000,5965,874.24,1374.01,29/08/2021,29/09/2021, Monthly ,,12,0,
4900001605,   BUSINESS,0.96,3000,2000,1440,925,2925,649.31,2938.36,20/10/2021,14/11/2021, Monthly ,,6,0,
4900000191,   BUSINESS,0.96,20000,0,1600,0,0,0,187.88,18/10/2018,21/11/2018, Monthly ,,1,0,
4900000191,   BUSINESS,1.2,20000,0,2000,0,0,0,526.25,20/05/2019,13/06/2019, Monthly ,,1,0,
4900001233,   BUSINESS,0.84,2000,164,560,35,199,11.47,402.51,28/07/2021,01/08/2021, Weekly ,,16,0,
4900001346,   GROUP  ,0.84,1500,731.25,420,183.75,915,33.6,1214.59,08/09/2021,15/09/2021, Weekly ,,16,0,
4900000082,   BUSINESS,0.84,4000,0,840,0,0,18.08,4.26,15/09/2019,19/09/2019, Weekly ,,12,0,
4900001478,   GROUP  ,0.84,3000,1066.5,840,262.5,1329,89.5,2074.84,09/09/2021,16/09/2021, Weekly ,,16,0,
4900001884,   BUSINESS,0.6,3000,0,600,0,0,69.65,55.18,27/03/2022,03/04/2022, Weekly ,,16,0,
4900001884,   BUSINESS,0.6,4000,228,800,0,228,6.82,10.56,29/09/2022,05/10/2022, Weekly ,,16,0,
4900001447,   BUSINESS,0.84,1500,0,420,0,0,0,83.74,08/09/2021,12/09/2021, Weekly ,,16,0,
4900001901,   BUSINESS,0.6,7000,0,1400,0,0,119.55,96.78,31/03/2022,05/04/2022, Weekly ,,16,0,
4900000729,   GROUP  ,0.6,1000,0,150,0,0,12.27,41.85,10/11/2020,12/11/2020, Weekly ,,12,0,
4900000944,   BUSINESS,0.6,3500,1110.75,1050,306.25,1417,162.08,896.6,14/11/2021,16/11/2021, Weekly ,,24,0,
4900000944,   BUSINESS,0.6,3000,0,900,0,0,29.32,0,20/05/2021,25/05/2021, Weekly ,,24,0,
4900000244,   BUSINESS,0.96,2000,0,480,0,0,0,41.52,18/09/2018,18/10/2018, Monthly ,,3,0,
4900000717,   BUSINESS,0.72,4800,1272,1152,288,1560,214.26,12320.32,27/10/2020,09/11/2020, Bi-Weekly ,,8,0,
4900001285,   BUSINESS,0.48,2500,0,300,0,0,17.18,306.19,11/08/2021,12/08/2021, Daily ,,60,0,
4900001763,   BUSINESS,0.96,15000,6165,7200,2400,8565,801.79,2136.3,09/06/2022,19/06/2022, Monthly ,,6,0,
4900001763,   BUSINESS,0.96,10000,0,4800,0,0,0,1737.49,20/12/2021,16/01/2022, Monthly ,,6,0,
4900001568,   GROUP  ,0.84,1500,543.75,420,131.25,675,35.48,773.04,11/10/2021,18/10/2021, Weekly ,,16,0,
4900000762,   BUSINESS,0.6,1000,0,150,0,0,1.6,0,27/11/2020,01/12/2020, Weekly ,,12,0,
4900001041,   BUSINESS,0.48,1000,0,160,0,0,16.03,2.59,01/06/2021,02/06/2021, Daily ,,80,0,
4900001472,   GROUP  ,0.84,3000,0,840,0,0,16.26,0,08/09/2021,15/09/2021, Weekly ,,16,0,
4900002006,   BUSINESS,0.84,1000,83.37,210,8.63,92,0.21,31.99,15/06/2022,21/06/2022, Weekly ,,12,0,
4900000623,   BUSINESS,0.96,10000,0,800,0,0,0,337.14,06/07/2020,02/08/2020, Monthly ,,1,0,
4900000623,   BUSINESS,0.96,15000,710,2400,0,710,405.76,4282.81,11/11/2021,09/12/2021, Monthly ,,2,0,
4900001213,   BUSINESS,0.6,5000,3406,1500,1000,4406,566.48,516.05,12/06/2022,14/06/2022, Weekly ,,24,0,
4900000693,   BUSINESS,0.6,4000,0,800,0,0,10.39,2.94,27/09/2020,01/10/2020, Weekly ,,16,0,
4900002203,   BUSINESS,0.6,5000,2045,1500,562.5,2607.5,236.98,0,25/09/2022,25/09/2022, Weekly ,,24,0,
4900001985,   BUSINESS,0.6,1500,862.5,300,170.5,1033,96.15,205.7,07/06/2022,14/06/2022, Daily ,,80,0,
4900001696,   BUSINESS,0.6,5000,0,1500,0,0,21.02,0,17/11/2021,21/11/2021, Weekly ,,24,0,
4900001632,   BUSINESS,0.84,4000,750,1120,208,958,20.36,574.93,24/02/2022,02/03/2022, Weekly ,,16,0,
4900001794,   BUSINESS,0.72,8000,2176,2880,480,2656,525.7,1644.71,30/12/2021,30/01/2022, Monthly ,,6,0,
4900001352,   BUSINESS,0.84,4000,1618,1120,420,2038,295.99,2285.42,07/12/2021,08/12/2021, Weekly ,,16,0,
4900001781,   GROUP  ,0.6,4000,0,800,0,0,0.6,0,13/04/2022,20/04/2022, Weekly ,,16,0,
4900001781,   BUSINESS,0.6,4000,0,800,0,0,1.32,0,29/08/2022,04/09/2022, Weekly ,,16,0,
4900000992,   BUSINESS,0.6,10000,500,2500,5.5,505.5,150.09,136.2,28/07/2022,04/08/2022, Weekly ,,20,0,
4900000992,   BUSINESS,0.48,10000,0,2000,0,0,80.58,734.14,03/06/2021,10/06/2021, Daily ,,100,0,
4900001059,   BUSINESS,0.72,5000,3266,1800,900,4166,558.09,5738.44,02/06/2021,27/06/2021, Monthly ,,6,0,
4900001137,   BUSINESS,0.96,2000,1000.01,960,479.99,1480,193.54,2534.83,30/06/2021,24/07/2021, Monthly ,,6,0,
4900000574,   BUSINESS,0.96,10000,0,1600,0,0,0,388.56,20/02/2020,17/03/2020, Monthly ,,2,0,
4900000299,   BUSINESS,1.2,10000,0,3000,0,0,0,27833.26,26/05/2020,20/08/2020, Monthly ,,3,0,
4900000299,   BUSINESS,0.96,10000,0,2400,0,0,0,14627.35,25/09/2019,25/01/2020, Monthly ,,3,0,
4900000550,   BUSINESS,0.84,5000,0,1750,0,0,9.27,3.08,08/01/2020,09/01/2020, Weekly ,,24,0,
4900000550,   BUSINESS,0.72,14000,150,6720,0,150,16.55,18.62,27/04/2022,01/05/2022, Weekly ,,32,0,
4900001567,   GROUP  ,0.84,1500,543.75,420,131.25,675,35.48,773.04,11/10/2021,18/10/2021, Weekly ,,16,0,
4900001362,   GROUP  ,0.84,1000,0,280,0,0,7.82,90.95,08/09/2021,15/09/2021, Weekly ,,16,0,
4900001345,   GROUP  ,0.84,2000,415,560,105,520,11.2,894.55,13/09/2021,20/09/2021, Weekly ,,16,0,
4900001656,   BUSINESS,0.6,2000,0,400,0,0,6.53,0,28/10/2021,04/11/2021, Weekly ,,16,0,
4900001392,   BUSINESS,0.6,5000,570,1500,125,695,195.25,816.16,25/08/2021,31/08/2021, Weekly ,,24,0,
4900001103,   BUSINESS,0.96,2500,0,1200,0,0,3.21,0,28/12/2021,30/01/2022, Monthly ,,6,0,
4900000338,   BUSINESS,0.96,15000,3230.92,7200,1200,4430.92,0,273915.85,09/01/2019,07/02/2019, Monthly ,,6,0,
4900001412,   BUSINESS,0.84,15000,0,1050,0,0,0,94.23,10/11/2022,07/02/2023, Monthly ,,1,0,
4900001412,   BUSINESS,0.6,10000,0,1500,0,0,6.3,0,26/08/2021,29/09/2021, Monthly ,,3,0,
4900000878,   BUSINESS,0.96,4500,0,2160,0,0,353.64,523.74,19/09/2021,13/10/2021, Monthly ,,6,0,
4900002147,   BUSINESS,0.6,1500,657.75,300,131.25,789,37.99,55.7,21/09/2022,26/09/2022, Weekly ,,16,0,
4900000830,   BUSINESS,0.6,4000,1500,800,300,1800,152.31,2098.03,19/05/2021,24/05/2021, Weekly ,,16,0,
4900000830,   BUSINESS,0.48,2000,0,240,0,0,7.2,24.33,08/02/2021,17/02/2021, Daily ,,60,0,
4900000486,   BUSINESS,0.96,20000,0,6400,0,0,52.16,34.81,29/09/2020,29/10/2020, Monthly ,,4,0,
4900000486,   BUSINESS,0.84,30000,0,8400,0,0,66.37,0,29/06/2021,23/07/2021, Monthly ,,4,0,
4900000486,   BUSINESS,0.84,15000,0,4200,0,0,55.35,22.1,08/03/2021,08/04/2021, Monthly ,,4,0,
4900000936,   BUSINESS,0.72,4000,0,1440,0,0,6.64,6.98,25/04/2021,22/05/2021, Monthly ,,6,0,
4900000936,   BUSINESS,0.72,5000,0,1800,0,0,103.82,0,26/07/2022,28/08/2022, Monthly ,,6,0,
4900001710,   GROUP  ,0.84,3000,1911,840,525,2436,218.28,2611.92,21/11/2021,28/11/2021, Weekly ,,16,0,
4900001509,   BUSINESS,0.6,4000,0,1200,0,0,178.78,67.29,17/05/2022,17/05/2022, Weekly ,,24,0,
4900001509,   BUSINESS,0.6,4000,0,1200,0,0,3.85,0.68,22/09/2021,26/09/2021, Weekly ,,24,0,
4900001318,   GROUP  ,0.84,2000,435,560,105,540,14.59,91.16,30/08/2021,06/09/2021, Weekly ,,16,0,
4900001549,   GROUP  ,0.6,1500,937.5,300,183.5,1121,52.74,814.06,28/09/2021,05/10/2021, Weekly ,,16,0,
4900000744,   BUSINESS,0.72,5000,0,1500,0,0,148.46,0,12/11/2020,19/11/2020, Weekly ,,24,0,
4900002151,   BUSINESS,0.6,1500,239.5,300,37.5,277,14.4,30.15,14/09/2022,19/09/2022, Weekly ,,16,0,
4900001424,   BUSINESS,0.6,2000,0,400,0,0,30,26.57,29/08/2021,01/09/2021, Weekly ,,16,0,
4900001424,   BUSINESS,0.6,2000,253,600,75,328,86.23,202.43,15/02/2022,16/02/2022, Weekly ,,24,0,
4900001369,   GROUP  ,0.84,3000,187.5,840,22.5,210,0,279,08/09/2021,15/09/2021, Weekly ,,16,0,
4900002067,   BUSINESS,0.6,4000,60,1200,0,60,1.4,3.8,26/07/2022,26/07/2022, Weekly ,,24,0,
4900001317,   GROUP  ,0.84,2000,310,560,70,380,8.03,67.58,30/08/2021,06/09/2021, Weekly ,,16,0,
4900002199,   BUSINESS,0.6,2500,425.5,500,62.5,488,18.15,32.78,26/09/2022,29/09/2022, Weekly ,,16,0,
4900002197,   BUSINESS,0.6,3000,920,600,150,1070,88.94,64.17,26/09/2022,29/09/2022, Weekly ,,16,0,
4900001669,   BUSINESS,0.6,20000,0,6000,0,0,216.51,1189.78,14/11/2021,16/11/2021, Weekly ,,24,0,
4900000138,   BUSINESS,0.84,4000,2708.02,1120,700,3408.02,0,155369.73,09/12/2018,16/12/2018, Weekly ,,16,0,
4900001172,   BUSINESS,0.6,1000,0,200,0,0,0,17.25,15/07/2021,20/07/2021, Weekly ,,16,0,
4900001172,   BUSINESS,0.6,1500,0,300,0,0,0,2.38,16/05/2022,18/05/2022, Weekly ,,16,0,
4900001172,   BUSINESS,0.6,2500,97,500,0,97,1.2,5.32,25/09/2022,29/09/2022, Weekly ,,16,0,
4900001619,   GROUP  ,0.84,2000,770,560,210,980,62.45,1151.59,27/10/2021,03/11/2021, Weekly ,,16,0,
4900001309,   GROUP  ,0.6,3000,997.5,600,187.5,1185,39.18,950.54,30/08/2021,06/09/2021, Weekly ,,16,0,
4900000965,   BUSINESS,0.48,10000,0,2400,0,0,643.2,115.86,28/04/2021,03/05/2021, Daily ,,120,0,
4900000965,   BUSINESS,0.6,20000,2500,6000,500,3000,1293.9,2709.88,20/12/2021,22/12/2021, Weekly ,,24,0,
4900001979,   BUSINESS,0.84,5000,0,1400,0,0,164.74,623.87,07/06/2022,13/06/2022, Weekly ,,16,0,
4900000945,   BUSINESS,0.72,7000,0,2520,0,0,12.84,0,28/04/2022,22/05/2022, Monthly ,,6,0,
4900000945,   BUSINESS,0.72,7000,0,2520,0,0,16.49,0.34,22/04/2021,27/05/2021, Monthly ,,6,0,
4900000945,   BUSINESS,0.72,7000,0,2520,0,0,8.98,0,28/10/2021,18/11/2021, Monthly ,,6,0,
4900000947,   BUSINESS,0.96,1500,0,360,0,0,33.05,11.41,22/04/2021,19/05/2021, Monthly ,,3,0,
4900002167,   BUSINESS,0.96,2000,764,960,320,1084,67.88,0,14/09/2022,02/10/2022, Monthly ,,6,0,
4900000873,   BUSINESS,0.72,3000,500,1080,140,640,86.06,736.12,25/07/2021,26/08/2021, Monthly ,,6,0,
4900000873,   BUSINESS,0.72,3000,0,1080,0,0,1.34,0,25/02/2021,26/02/2021, Monthly ,,6,0,
4900001755,   BUSINESS,0.72,15000,0,3600,0,0,32.87,0,08/12/2021,29/12/2021, Monthly ,,4,0,
4900001071,   BUSINESS,0.84,15000,0,4200,0,0,213.98,694.72,06/06/2021,09/06/2021, Weekly ,,16,0,
4900000043,   BUSINESS,0.96,5000,0,1200,0,0,0,813.07,18/05/2020,14/06/2020, Monthly ,,3,0,
4900000043,   BUSINESS,0.84,5000,0,700,0,0,125.56,721.79,17/01/2022,06/02/2022, Monthly ,,2,0,
4900000043,   BUSINESS,0.84,5000,0,700,0,0,32.8,26.24,15/09/2021,19/09/2021, Monthly ,,2,0,
4900000043,   BUSINESS,0.96,5000,0,800,0,0,0,82.39,02/10/2019,29/10/2019, Monthly ,,2,0,
4900000480,   BUSINESS,0.84,20000,20000,8400,8400,28400,6675.28,182814.32,07/07/2020,06/08/2020, Monthly ,,6,0,
4900000480,   BUSINESS,0.84,10000,0,2100,0,0,9.01,0,27/04/2020,27/05/2020, Monthly ,,3,0,
4900000480,   BUSINESS,0.84,5000,5000,2100,2100,7100,1669.85,45703.98,28/07/2020,06/08/2020, Monthly ,,6,0,
4900001833,   BUSINESS,0.72,2000,0,480,0,0,14.21,3.25,07/02/2022,09/02/2022, Weekly ,,16,0,
4900001584,   GROUP  ,0.6,2000,50,400,0,50,103.6,862.18,11/10/2021,18/10/2021, Weekly ,,16,0,
4900001540,   GROUP  ,0.84,1000,92.5,280,17.5,110,4.11,185.15,28/09/2021,05/10/2021, Weekly ,,16,0,
4900000696,   BUSINESS,0.6,3000,0,900,0,0,110.63,66.9,22/03/2021,31/03/2021, Bi-Weekly ,,12,0,
4900000696,   BUSINESS,0.72,2500,0,900,0,0,46.21,7.9,27/09/2020,04/10/2020, Bi-Weekly ,,12,0,
4900002346,   BUSINESS,0.6,3000,0,600,0,0,1.48,0,29/11/2022,29/11/2022, Weekly ,,16,0,
4900001854,   BUSINESS,0.72,1000,409.25,240,90,499.25,32.88,276.24,07/03/2022,10/03/2022, Weekly ,,16,0,
4900001322,   BUSINESS,0.84,2000,0,560,0,0,2.74,286.5,20/12/2021,26/12/2021, Weekly ,,16,0,
4900000517,   BUSINESS,0.84,500,260,140,70,330,29.4,6822.27,25/11/2019,25/11/2019, Weekly ,,16,0,
4900000028,   BUSINESS,0.96,1500,107.37,360,0,107.37,0,0,24/01/2018,25/01/2018, Weekly ,,12,0,
4900000776,   BUSINESS,0.72,6000,320,2160,0,320,140.23,24.11,30/06/2022,31/07/2022, Monthly ,,6,0,
4900002075,   BUSINESS,0.6,3000,0,450,0,0,5.79,0,25/09/2022,26/09/2022, Weekly ,,12,0,
4900000750,   BUSINESS,0.84,20000,0,8400,0,0,2.7,0,25/08/2021,29/08/2021, Weekly ,,24,0,
4900000750,   BUSINESS,0.84,5000,0,1400,0,0,33.87,0,21/11/2021,25/11/2021, Weekly ,,16,0,
4900001195,   BUSINESS,0.96,1000,0,320,0,0,3.48,0,22/07/2021,12/08/2021, Monthly ,,4,0,
4900000333,   BUSINESS,0.84,4000,0,1120,0,0,0,100.36,23/04/2019,29/04/2019, Weekly ,,16,0,
